"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"USC00083909","HIALEAH, FL US","2018-03-26",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-03-27",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-03-28",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-03-29",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-03-30",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-03-31",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-01",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-02",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-03",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-04",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-05",,,"0.11",,
"USC00083909","HIALEAH, FL US","2018-04-06",,,"0.18",,
"USC00083909","HIALEAH, FL US","2018-04-07",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-08",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-10",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-11",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-12",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-13",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-14",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-15",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-16",,,"0.15",,
"USC00083909","HIALEAH, FL US","2018-04-17",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-18",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-19",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-20",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-21",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-22",,,"0.20",,
"USC00083909","HIALEAH, FL US","2018-04-23",,,"0.81",,
"USC00083909","HIALEAH, FL US","2018-04-24",,,"1.09",,
"USC00083909","HIALEAH, FL US","2018-04-26",,,"0.04",,
"USC00083909","HIALEAH, FL US","2018-04-27",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-28",,,"0.52",,
"USC00083909","HIALEAH, FL US","2018-04-29",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-04-30",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-01",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-02",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-03",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-04",,,"0.07",,
"USC00083909","HIALEAH, FL US","2018-05-05",,,"0.28",,
"USC00083909","HIALEAH, FL US","2018-05-06",,,"0.10",,
"USC00083909","HIALEAH, FL US","2018-05-07",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-08",,,"0.08",,
"USC00083909","HIALEAH, FL US","2018-05-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-10",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-11",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-12",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-13",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-14",,,"1.61",,
"USC00083909","HIALEAH, FL US","2018-05-15",,,"0.91",,
"USC00083909","HIALEAH, FL US","2018-05-16",,,"0.49",,
"USC00083909","HIALEAH, FL US","2018-05-17",,,"0.14",,
"USC00083909","HIALEAH, FL US","2018-05-18",,,"0.47",,
"USC00083909","HIALEAH, FL US","2018-05-19",,,"0.24",,
"USC00083909","HIALEAH, FL US","2018-05-20",,,"1.80",,
"USC00083909","HIALEAH, FL US","2018-05-21",,,"0.95",,
"USC00083909","HIALEAH, FL US","2018-05-22",,,"0.15",,
"USC00083909","HIALEAH, FL US","2018-05-23",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-24",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-05-25",,,"0.06",,
"USC00083909","HIALEAH, FL US","2018-05-26",,,"0.62",,
"USC00083909","HIALEAH, FL US","2018-05-27",,,"2.00",,
"USC00083909","HIALEAH, FL US","2018-05-28",,,"1.28",,
"USC00083909","HIALEAH, FL US","2018-05-30","    2","0.67",,,
"USC00083909","HIALEAH, FL US","2018-05-31",,,"0.95",,
"USC00083909","HIALEAH, FL US","2018-06-01",,,"2.77",,
"USC00083909","HIALEAH, FL US","2018-06-02",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-06-03",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-06-04",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-06-05",,,"0.27",,
"USC00083909","HIALEAH, FL US","2018-06-06",,,"0.26",,
"USC00083909","HIALEAH, FL US","2018-06-07",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-06-08",,,"0.94",,
"USC00083909","HIALEAH, FL US","2018-06-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-06-10",,,"0.70",,
"USC00083909","HIALEAH, FL US","2018-06-11",,,"0.31",,
"USC00083909","HIALEAH, FL US","2018-06-12",,,"0.20",,
"USC00083909","HIALEAH, FL US","2018-06-13",,,"0.20",,
"USC00083909","HIALEAH, FL US","2018-06-14",,,"0.01",,
"USC00083909","HIALEAH, FL US","2018-06-15",,,"1.73",,
"USC00083909","HIALEAH, FL US","2018-06-16",,,"0.03",,
"USC00083909","HIALEAH, FL US","2018-06-17",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-06-18",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-06-19",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-06-20",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-06-21",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-06-22",,,"0.09",,
"USC00083909","HIALEAH, FL US","2018-06-23",,,"0.05",,
"USC00083909","HIALEAH, FL US","2018-06-24",,,"1.35",,
"USC00083909","HIALEAH, FL US","2018-06-25",,,"1.43",,
"USC00083909","HIALEAH, FL US","2018-06-26",,,"0.03",,
"USC00083909","HIALEAH, FL US","2018-06-27",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-06-28",,,"0.92",,
"USC00083909","HIALEAH, FL US","2018-06-29",,,"1.00",,
"USC00083909","HIALEAH, FL US","2018-06-30",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-07-01",,,"0.32",,
"USC00083909","HIALEAH, FL US","2018-07-02",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-07-03",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-07-04",,,"0.02",,
"USC00083909","HIALEAH, FL US","2018-07-05",,,"0.34",,
"USC00083909","HIALEAH, FL US","2018-07-06",,,"0.03",,
"USC00083909","HIALEAH, FL US","2018-07-07",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-07-08",,,"0.30",,
"USC00083909","HIALEAH, FL US","2018-07-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-07-10",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-07-11",,,"0.80",,
"USC00083909","HIALEAH, FL US","2018-07-12",,,"1.98",,
"USC00083909","HIALEAH, FL US","2018-07-13",,,"0.03",,
"USC00083909","HIALEAH, FL US","2018-07-14",,,"0.57",,
"USC00083909","HIALEAH, FL US","2018-07-15",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-07-16",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-07-17",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-07-18",,,"0.02",,
"USC00083909","HIALEAH, FL US","2018-07-19",,,"0.32",,
"USC00083909","HIALEAH, FL US","2018-07-20",,,"0.08",,
"USC00083909","HIALEAH, FL US","2018-07-21",,,"0.16",,
"USC00083909","HIALEAH, FL US","2018-07-22",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-07-23",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-07-24",,,"0.11",,
"USC00083909","HIALEAH, FL US","2018-07-25",,,"1.36",,
"USC00083909","HIALEAH, FL US","2018-07-26",,,"0.38",,
"USC00083909","HIALEAH, FL US","2018-07-27",,,"0.08",,
"USC00083909","HIALEAH, FL US","2018-07-28",,,"0.02",,
"USC00083909","HIALEAH, FL US","2018-07-29",,,"0.11",,
"USC00083909","HIALEAH, FL US","2018-07-30",,,"0.72",,
"USC00083909","HIALEAH, FL US","2018-07-31",,,"0.03",,
"USC00083909","HIALEAH, FL US","2018-08-01",,,"0.17",,
"USC00083909","HIALEAH, FL US","2018-08-02",,,"0.35",,
"USC00083909","HIALEAH, FL US","2018-08-03",,,"0.05",,
"USC00083909","HIALEAH, FL US","2018-08-04",,,"0.24",,
"USC00083909","HIALEAH, FL US","2018-08-05",,,"0.05",,
"USC00083909","HIALEAH, FL US","2018-08-06",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-08-07",,,"0.05",,
"USC00083909","HIALEAH, FL US","2018-08-08",,,"0.15",,
"USC00083909","HIALEAH, FL US","2018-08-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-08-10",,,"0.94",,
"USC00083909","HIALEAH, FL US","2018-08-11",,,"0.74",,
"USC00083909","HIALEAH, FL US","2018-08-12",,,"1.06",,
"USC00083909","HIALEAH, FL US","2018-08-13",,,"0.57",,
"USC00083909","HIALEAH, FL US","2018-08-14",,,"0.30",,
"USC00083909","HIALEAH, FL US","2018-08-15",,,"0.05",,
"USC00083909","HIALEAH, FL US","2018-08-16",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-08-17",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-08-18",,,"0.19",,
"USC00083909","HIALEAH, FL US","2018-08-19",,,"0.03",,
"USC00083909","HIALEAH, FL US","2018-08-20",,,"0.08",,
"USC00083909","HIALEAH, FL US","2018-08-21",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-08-22",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-08-23",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-08-24",,,"1.42",,
"USC00083909","HIALEAH, FL US","2018-08-25",,,"0.05",,
"USC00083909","HIALEAH, FL US","2018-08-26",,,"1.16",,
"USC00083909","HIALEAH, FL US","2018-08-27",,,"0.02",,
"USC00083909","HIALEAH, FL US","2018-08-28",,,"0.51",,
"USC00083909","HIALEAH, FL US","2018-08-29",,,"1.29",,
"USC00083909","HIALEAH, FL US","2018-08-30",,,"0.13",,
"USC00083909","HIALEAH, FL US","2018-08-31",,,"0.94",,
"USC00083909","HIALEAH, FL US","2018-09-02",,,"0.16",,
"USC00083909","HIALEAH, FL US","2018-09-04",,,"2.04",,
"USC00083909","HIALEAH, FL US","2018-09-05",,,"0.19",,
"USC00083909","HIALEAH, FL US","2018-09-06",,,"0.27",,
"USC00083909","HIALEAH, FL US","2018-09-07",,,"0.97",,
"USC00083909","HIALEAH, FL US","2018-09-08",,,"0.07",,
"USC00083909","HIALEAH, FL US","2018-09-09",,,"0.05",,
"USC00083909","HIALEAH, FL US","2018-09-10",,,"1.52",,
"USC00083909","HIALEAH, FL US","2018-09-11",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-12",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-13",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-14",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-15",,,"0.09",,
"USC00083909","HIALEAH, FL US","2018-09-16",,,"0.10",,
"USC00083909","HIALEAH, FL US","2018-09-17",,,"0.03",,
"USC00083909","HIALEAH, FL US","2018-09-18",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-19",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-20",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-21",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-22",,,"0.32",,
"USC00083909","HIALEAH, FL US","2018-09-23",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-24",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-25",,,"0.05",,
"USC00083909","HIALEAH, FL US","2018-09-27",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-28",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-09-29",,,"0.05",,
"USC00083909","HIALEAH, FL US","2018-09-30",,,"0.10",,
"USC00083909","HIALEAH, FL US","2018-10-01",,,"0.05",,
"USC00083909","HIALEAH, FL US","2018-10-02",,,"0.29",,
"USC00083909","HIALEAH, FL US","2018-10-03",,,"0.35",,
"USC00083909","HIALEAH, FL US","2018-10-04",,,"0.35",,
"USC00083909","HIALEAH, FL US","2018-10-05",,,"1.05",,
"USC00083909","HIALEAH, FL US","2018-10-06",,,"0.12",,
"USC00083909","HIALEAH, FL US","2018-10-07",,,"0.07",,
"USC00083909","HIALEAH, FL US","2018-10-08",,,"0.04",,
"USC00083909","HIALEAH, FL US","2018-10-09",,,"0.10",,
"USC00083909","HIALEAH, FL US","2018-10-10",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-11",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-12",,,"0.77",,
"USC00083909","HIALEAH, FL US","2018-10-13",,,"0.02",,
"USC00083909","HIALEAH, FL US","2018-10-14",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-15",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-16",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-17",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-18",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-19",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-20",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-21",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-22",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-23",,,"0.10",,
"USC00083909","HIALEAH, FL US","2018-10-24",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-25",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-26",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-27",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-28",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-29",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-30",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-10-31",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-01",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-02",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-03",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-04",,,"0.37",,
"USC00083909","HIALEAH, FL US","2018-11-05",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-06",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-07",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-08",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-10",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-11",,,"0.22",,
"USC00083909","HIALEAH, FL US","2018-11-12",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-13",,,"0.29",,
"USC00083909","HIALEAH, FL US","2018-11-14",,,"0.25",,
"USC00083909","HIALEAH, FL US","2018-11-15",,,"0.10",,
"USC00083909","HIALEAH, FL US","2018-11-16",,,"0.03",,
"USC00083909","HIALEAH, FL US","2018-11-17",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-18",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-19",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-20",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-21",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-22",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-23",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-24",,,"0.30",,
"USC00083909","HIALEAH, FL US","2018-11-25",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-26",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-27",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-28",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-29",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-11-30",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-01",,,"0.02",,
"USC00083909","HIALEAH, FL US","2018-12-02",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-03",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-04",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-05",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-06",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-07",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-08",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-10",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-11",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-12",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-13",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-14",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-15",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-16",,,"0.78",,
"USC00083909","HIALEAH, FL US","2018-12-17",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-18",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-19",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-20",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-21",,,"0.86",,
"USC00083909","HIALEAH, FL US","2018-12-22",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-23",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-24",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-25",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-26",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-27",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-28",,,"0.02",,
"USC00083909","HIALEAH, FL US","2018-12-29",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-30",,,"0.00",,
"USC00083909","HIALEAH, FL US","2018-12-31",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-01",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-02",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-04",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-05",,,"0.08",,
"USC00083909","HIALEAH, FL US","2019-01-06",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-07",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-08",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-10",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-11",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-12",,,"0.03",,
"USC00083909","HIALEAH, FL US","2019-01-13",,,"0.04",,
"USC00083909","HIALEAH, FL US","2019-01-14",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-15",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-16",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-17",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-18",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-19",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-20",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-21",,,"0.20",,
"USC00083909","HIALEAH, FL US","2019-01-22",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-23",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-24",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-25",,,"0.20",,
"USC00083909","HIALEAH, FL US","2019-01-26",,,"0.50",,
"USC00083909","HIALEAH, FL US","2019-01-27",,,"0.77",,
"USC00083909","HIALEAH, FL US","2019-01-28",,,"0.56",,
"USC00083909","HIALEAH, FL US","2019-01-29",,,"0.02",,
"USC00083909","HIALEAH, FL US","2019-01-30",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-01-31",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-01",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-02",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-03",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-04",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-05",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-06",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-07",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-08",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-10",,,"0.08",,
"USC00083909","HIALEAH, FL US","2019-02-11",,,"0.02",,
"USC00083909","HIALEAH, FL US","2019-02-12",,,"0.05",,
"USC00083909","HIALEAH, FL US","2019-02-13",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-14",,,"0.69",,
"USC00083909","HIALEAH, FL US","2019-02-15",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-16",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-17",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-18",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-19",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-20",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-21",,,"0.05",,
"USC00083909","HIALEAH, FL US","2019-02-22",,,"0.05",,
"USC00083909","HIALEAH, FL US","2019-02-23",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-24",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-25",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-26",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-02-27",,,"0.03",,
"USC00083909","HIALEAH, FL US","2019-02-28",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-01",,,"0.22",,
"USC00083909","HIALEAH, FL US","2019-03-02",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-03",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-04",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-05",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-06",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-07",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-08",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-10",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-11",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-12",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-13",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-14",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-15",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-16",,,"0.11",,
"USC00083909","HIALEAH, FL US","2019-03-17",,,"0.25",,
"USC00083909","HIALEAH, FL US","2019-03-18",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-19",,,"0.01",,
"USC00083909","HIALEAH, FL US","2019-03-20",,,"1.47",,
"USC00083909","HIALEAH, FL US","2019-03-21",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-22",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-23",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-24",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-25",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-26",,,"0.15",,
"USC00083909","HIALEAH, FL US","2019-03-27",,,"0.06",,
"USC00083909","HIALEAH, FL US","2019-03-28",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-03-29",,,"0.30",,
"USC00083909","HIALEAH, FL US","2019-03-30",,,"0.05",,
"USC00083909","HIALEAH, FL US","2019-03-31",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-01",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-02",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-03",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-04",,,"3.12",,
"USC00083909","HIALEAH, FL US","2019-04-05",,,"1.11",,
"USC00083909","HIALEAH, FL US","2019-04-06",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-07",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-08",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-10",,,"0.90",,
"USC00083909","HIALEAH, FL US","2019-04-11",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-12",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-13",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-14",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-15",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-16",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-17",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-18",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-19",,,"0.29",,
"USC00083909","HIALEAH, FL US","2019-04-20",,,"1.04",,
"USC00083909","HIALEAH, FL US","2019-04-21",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-22",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-23",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-24",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-25",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-26",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-27",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-28",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-29",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-04-30",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-05-01",,,"0.24",,
"USC00083909","HIALEAH, FL US","2019-05-02",,,"0.25",,
"USC00083909","HIALEAH, FL US","2019-05-03",,,"0.47",,
"USC00083909","HIALEAH, FL US","2019-05-04",,,"0.06",,
"USC00083909","HIALEAH, FL US","2019-05-05",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-05-06",,,"1.69",,
"USC00083909","HIALEAH, FL US","2019-05-07",,,"0.71",,
"USC00083909","HIALEAH, FL US","2019-05-08",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-05-09",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-05-10",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-05-11",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-05-12",,,"0.00",,
"USC00083909","HIALEAH, FL US","2019-05-13",,,"0.85",,
"USC00083909","HIALEAH, FL US","2019-05-14",,,"0.20",,
"USC00083909","HIALEAH, FL US","2019-05-15",,,"0.32",,
